order_id,customer_id,order_date,status,shipping_address,shipping_city,shipping_state,shipping_zip,total_amount
306,55,2025-04-10,cancelled,4946 Andrew Land,Ramirezton,DE,25115,659.79
307,55,2025-01-08,shipped,519 Neil Views Apt. 115,Peterfort,MI,70047,4153.61
308,55,2025-08-17,pending,038 Justin Route,North Juanview,IA,08873,821.77
309,55,2025-03-28,processing,8513 Lee Roads Apt. 483,Collinsmouth,MI,66782,277.48
310,55,2024-12-02,shipped,90168 James Mission,South Marymouth,OH,34876,3571.24
311,55,2024-11-27,processing,027 Richard Rest,South Jacqueline,NE,12744,2401.54
312,55,2024-12-24,processing,668 Rodriguez Port Suite 675,Lake James,MT,09108,1849.71
313,56,2025-05-17,pending,505 Nicholas Glens,Dawnland,OR,46084,982.62
314,56,2025-04-25,pending,2853 Crane Gateway Apt. 426,Hopkinsville,NH,92303,698.47
315,57,2025-05-19,delivered,015 Hickman Meadow Suite 930,North Edward,NY,45192,1625.68
316,57,2025-01-31,cancelled,2766 Jonathan Cliff,Lisaton,GA,42435,4671.35
317,57,2024-12-31,pending,6130 Meyers Avenue Suite 207,New Michelle,PR,22379,450.64
318,58,2025-05-19,delivered,7118 Taylor Crossroad Suite 863,Port Carrietown,NV,11372,1511.72
319,58,2025-01-08,cancelled,24234 Burns Springs,West Joannefort,PR,91168,1688.65
320,58,2025-07-28,processing,1961 Rodriguez Lakes Suite 566,Russellton,PA,80376,785.04
321,58,2025-08-20,delivered,334 Smith Ridges Suite 224,Lake Noah,VT,48280,5176.44
322,58,2025-01-28,delivered,322 Bethany Trace Suite 390,Smithport,NJ,88550,3173.85
323,58,2025-02-15,delivered,15791 Rebecca Isle Apt. 101,Fletcherberg,MT,01669,1416.09
324,58,2024-11-24,processing,65893 Kirk Junction,Boyerborough,IN,42266,3100.81
325,59,2025-03-05,pending,7192 Justin Lodge,Hudsonview,MS,32281,929.6
326,59,2025-10-27,pending,643 Andrew Fords Apt. 726,Diazhaven,FL,41182,4154.82
327,60,2025-04-14,processing,9272 Smith Valleys Apt. 208,Beckland,ME,87865,808.94
328,60,2025-08-29,processing,51908 Ramirez View Apt. 716,Lake Brian,SD,91736,4577.04
329,60,2025-08-21,cancelled,56369 Lisa Corners,North Jennifershire,AR,69487,2459.33
330,60,2025-09-27,delivered,87810 Nash Place,East Alisonbury,MA,92122,5190.4
331,60,2025-03-01,pending,8929 Christy Forks,West Jasminmouth,MT,56166,3601.5
332,60,2024-12-17,cancelled,6280 Donald Dam,Meyerstad,PR,75484,1992.4
333,61,2025-03-10,pending,470 Pruitt Forges Apt. 105,Lake Kimberly,IA,01597,1302.8
334,61,2025-10-13,delivered,3979 Irwin Court Apt. 426,South Yolanda,VA,47159,1723.36
335,61,2025-07-22,processing,167 Mendoza Way,New Tylerfurt,VI,16919,2021.5
336,62,2025-07-26,cancelled,3688 Johnson Stream,Kochburgh,NH,53128,2784.54
337,62,2025-01-18,cancelled,66678 Ashley Spurs,South Dawn,CO,52297,2421.62
338,62,2025-09-26,cancelled,28989 Steven Prairie Apt. 598,East Marcusfort,NJ,61430,1861.94
339,62,2025-01-11,shipped,9764 Ana Field Suite 805,North Samanthaport,DE,58279,3548.93
340,62,2024-12-25,delivered,7893 Stephanie Dam Suite 651,Millerville,MP,40919,746.72
341,62,2025-06-05,cancelled,05009 Jose Ranch Apt. 878,Baileymouth,AR,82612,2552.8
342,62,2025-02-11,cancelled,93011 Matthew Bridge,Lake Williamton,NM,36576,1856.93
343,63,2025-01-18,cancelled,9522 Jeremy Field,Jacobsville,SC,74005,2208.98
344,63,2024-11-19,delivered,00730 Lisa Turnpike Apt. 662,Jacquelineshire,NV,48143,7557.71
345,63,2025-02-13,processing,405 Henson Spurs Apt. 446,Rachelfort,KS,07015,3404.63
346,63,2025-08-19,delivered,735 King Landing Apt. 451,Oscarchester,MH,72455,6503.93
347,63,2025-06-09,delivered,8348 Kristin Points Apt. 586,Port Robert,NM,28790,6532.54
348,63,2025-04-30,shipped,8532 Michelle Valleys Suite 758,Smithhaven,MH,80317,2738.11
349,64,2025-03-05,shipped,69834 Sanchez Stream,Sheamouth,VI,70699,734.54
350,64,2024-11-25,cancelled,45050 Amanda Locks Suite 200,Gonzalezburgh,PW,99874,2264.32
351,64,2025-07-05,delivered,077 Robin Overpass,Port Teresa,MD,35843,3039.47
352,65,2025-07-17,processing,038 Bryan Dam Suite 851,Benjaminberg,UT,91884,2062.94
353,65,2025-07-18,shipped,5028 Larry Junctions,North Donald,NH,78701,1455.32
354,65,2025-02-23,delivered,79531 Daniel Garden,Barbaraview,VI,22372,5115.6
355,65,2025-04-17,pending,74286 Escobar Valley Suite 108,Tylerhaven,ID,73115,1455.32
356,65,2025-08-17,shipped,4514 Davila Union Apt. 935,North Thomasport,MI,47356,372.0
357,65,2025-03-14,processing,706 Thomas Plains,South Stanleybury,NV,33292,1488.44
358,65,2025-04-11,shipped,15756 Kathleen Glens,East Karentown,NY,34257,3356.13
359,65,2025-06-05,shipped,762 Brianna Circle,Duncanland,PA,57056,1990.18
360,65,2025-02-14,shipped,99516 Everett Inlet,Antoniomouth,VA,81181,4783.97
361,65,2025-09-28,cancelled,67312 Juan Forks,West Wayneland,TN,38741,318.65
362,66,2025-07-23,processing,25936 Diaz Walks,New Gregory,VA,31636,1296.28
363,67,2024-12-24,processing,2755 Gray Ferry,North Jenniferport,OR,03683,4058.54
364,67,2025-08-30,delivered,431 Deborah Gateway Suite 953,North Ginaburgh,TN,77211,2671.84
365,68,2025-05-19,processing,15062 Stacy Mountain Apt. 651,Lewisburgh,NY,15121,3907.05
366,68,2025-10-05,pending,91087 Lori Drives Apt. 198,South Ashley,CA,42740,2464.61
367,69,2025-05-03,delivered,767 Kendra Knolls,New Willie,NV,64375,1639.7
368,69,2024-11-13,shipped,459 Nathaniel Flat Apt. 445,North Lisaburgh,AL,17662,1191.23
369,69,2025-09-10,cancelled,838 Peters Bypass Apt. 450,New Leslie,MO,59822,1511.93
370,69,2025-09-04,delivered,30409 Joshua Spur Suite 541,East Kristina,ND,66690,714.01
371,69,2024-12-20,delivered,38272 Brandon Terrace,Craigbury,KY,49691,3817.37
372,69,2024-12-06,pending,422 Corey Plain,West Laura,HI,04633,2759.84
373,70,2025-09-08,delivered,168 Jennifer Route,Walkertown,IA,70948,3682.76
374,70,2025-06-20,delivered,736 Steven Pass,Deborahchester,NJ,24642,655.08
375,70,2024-11-30,cancelled,52141 Tammy Branch,Wilsonbury,KY,73983,1304.79
376,72,2025-04-03,delivered,895 Henry Mount,New Nathanville,FM,77065,3645.34
377,72,2025-09-01,delivered,445 Donovan Manor,Thomasfurt,MI,44859,6263.87
378,72,2025-04-13,pending,276 Miller Mill,Navarroville,UT,99492,598.68
379,72,2025-08-02,shipped,63956 Dennis Locks Suite 783,West Michaelborough,NH,13404,3562.56
380,72,2025-01-27,shipped,402 Jeff Shoal Suite 614,Kristinfurt,HI,65281,1866.3
381,72,2025-04-26,delivered,304 Charles Mount,Maxwellport,HI,82579,1952.22
382,72,2025-07-31,delivered,2483 Carolyn Place,Clarkchester,KS,63310,2197.1
383,72,2024-11-23,cancelled,5689 Watkins Orchard Apt. 368,North Anthony,ND,29322,5869.94
384,72,2025-05-20,cancelled,3159 Julie Drive,Lake Dawnfort,AR,50741,2881.24
385,73,2025-03-21,processing,1040 Newton Spur,New Clinton,ND,59701,1962.46
386,73,2025-01-18,delivered,247 April Brooks,New Dannyshire,WI,52992,1170.4
387,73,2025-07-24,processing,5789 Wall Neck,Bonniemouth,RI,79179,2157.22
388,73,2024-12-05,shipped,21711 Payne Lodge Suite 658,New Christineville,MH,01734,1270.37
389,73,2025-04-30,delivered,3563 Victoria Flats,East Candacestad,MP,46690,5899.66
390,73,2025-05-06,delivered,616 Lynch Forge,Sloanhaven,CA,12124,2681.69
391,73,2025-06-23,pending,999 Philip Expressway,North Kathryntown,NM,10575,584.22
392,73,2025-04-27,delivered,3216 Leah Spurs Apt. 613,South Christinahaven,MA,35596,2621.5
393,73,2025-06-25,shipped,49037 Carolyn Summit,Nathanmouth,NY,29980,450.64
394,74,2025-03-25,delivered,99812 Jefferson Street Apt. 922,Kimberlymouth,CT,57903,933.74
395,74,2025-09-23,processing,92581 Collier Ways Suite 212,South Lisa,DE,91755,3791.2
396,74,2025-06-11,delivered,99454 Mallory Stream Suite 531,Peterton,PA,32267,8112.76
397,74,2024-11-16,processing,685 Debra Meadow Suite 598,Taylorview,PW,96102,1994.76
398,74,2024-11-25,cancelled,177 Mark Trace,South Richardland,CA,27527,981.3
399,74,2025-02-04,cancelled,67072 Timothy Fork Suite 024,Lake George,GA,96835,3322.99
400,74,2025-10-09,pending,98306 Jack Freeway Suite 540,New Coryport,LA,35687,3856.34
401,74,2025-01-17,delivered,420 Heather Gardens Suite 094,Jenkinsland,DE,88097,863.56
402,74,2025-08-25,cancelled,156 Smith Unions Suite 147,Jamesside,RI,93127,1995.7
403,74,2024-12-08,cancelled,0542 Roberson Course,New Reginaburgh,MS,10474,3632.1
404,75,2025-07-30,pending,35659 White Ports,North Cynthia,HI,32202,2939.25
405,75,2025-05-18,pending,669 Greene Trail Apt. 953,New Patrick,OK,33275,2602.23
406,75,2024-12-19,delivered,839 Mary Underpass,Port Laura,DC,37259,3979.34
407,75,2025-07-24,processing,0662 Joseph Field,Port Kevin,NC,71122,1611.95
408,75,2025-07-05,delivered,43751 Graham Ridge,Jessicahaven,NE,47945,2502.74
409,75,2025-09-24,processing,43826 Angela Junctions Apt. 743,Loritown,OK,46034,322.41
410,75,2025-01-15,pending,470 Ashley Valley Suite 453,Carolynfort,MO,43510,1038.68
411,75,2024-11-30,shipped,1883 Benjamin Ramp Suite 428,Lewisview,LA,97438,3425.11
412,75,2025-08-23,delivered,686 Cole Plain Suite 706,South Isabellatown,VI,57285,3382.75
413,75,2025-06-27,shipped,49711 Tabitha Forge,Lauramouth,CT,44635,927.47
414,76,2025-04-14,delivered,6650 Jones Stream Suite 016,Batesview,OK,95292,122.23
415,76,2025-08-05,shipped,43596 Smith Harbors,Katherinetown,SD,44426,3185.05
416,76,2025-09-12,shipped,9375 Williams Views Suite 286,South Marieside,OR,22497,2731.05
417,77,2025-10-28,shipped,1402 Brown Wall Apt. 857,Garnerfurt,VI,39934,5381.92
418,77,2025-05-31,delivered,638 Berry Trace,Villarrealton,TN,51011,3006.24
419,77,2025-01-28,shipped,530 Andrew Common Apt. 789,Burkeland,AS,80506,1284.56
420,77,2025-07-22,pending,48527 Bell Lane,Williamsborough,MS,43433,2165.78
421,77,2025-04-23,delivered,36344 Lewis Ranch,Richardfurt,WA,97330,4094.33
422,77,2025-08-19,pending,18123 Nathan Springs,Daviston,NV,29315,441.95
423,78,2025-10-04,pending,4457 Mercado Extensions,Zamorafurt,IA,51935,3895.01
424,78,2025-05-04,shipped,089 Cervantes Greens Suite 594,Debraport,MP,66356,4454.3
425,78,2025-08-16,processing,95377 Humphrey Ways Apt. 376,Barnesfort,LA,03780,965.6
426,78,2025-02-23,pending,76751 Carlson Keys,West Christopher,MD,99379,380.33
427,78,2025-05-14,pending,309 Kristina Row,New Melissaton,WY,54114,1432.15
428,78,2025-04-06,pending,8234 Cooper Pine Suite 653,Stephanieborough,VI,89214,1986.84
429,78,2025-01-02,processing,0004 Johnson Ports Apt. 103,Brendastad,GU,55736,2877.56
430,78,2024-12-13,processing,989 Bass Common,New Cristianmouth,NY,28686,1056.27
431,80,2025-08-30,processing,6614 Ruiz Manors Apt. 868,Caldwellview,VA,60998,2316.05
432,80,2025-08-24,processing,6829 Joy Station Apt. 565,Alvinland,KY,94653,1849.93
433,80,2025-01-15,processing,302 Tyler Heights,West Joshuafort,TX,32216,2680.19
434,80,2025-07-13,delivered,21405 Javier Corners Suite 604,Parkerbury,IL,72821,5274.74
435,80,2025-06-30,pending,7852 Gibson Way,Mariatown,ID,43402,1495.96
436,80,2025-07-06,cancelled,1023 Brewer Villages Suite 186,Collinsfort,NJ,40143,1899.77
437,80,2024-12-20,processing,35183 Donald Passage,Jameschester,WI,42218,4235.39
438,80,2025-06-08,delivered,3988 Little Square,South Andreamouth,MA,82108,2366.63
439,80,2025-09-22,shipped,841 Teresa Plaza,Riverahaven,MP,14997,2011.21
440,81,2025-04-08,processing,9238 Sherri Court Apt. 489,New Patriciaton,VA,07773,443.87
441,81,2025-01-28,cancelled,6342 Larry Estate,Lake Charlenestad,OK,61228,2843.01
442,81,2025-08-29,cancelled,91218 Moore Fields,Christopherland,LA,95361,2962.06
443,81,2025-04-17,pending,31555 Melinda Circles,Jeffreyborough,AR,40780,2726.97
444,81,2025-03-08,processing,7811 Christina Streets,Wardside,ME,87486,4077.06
445,82,2025-09-07,pending,7663 Nguyen Hollow Apt. 829,East Richardview,MA,20515,4995.73
446,82,2024-12-04,cancelled,1910 Bonilla Square Suite 691,North Paulahaven,SC,17856,3865.62
447,82,2025-01-14,pending,16826 Edwin Corner Suite 562,Houstonshire,WI,50499,4005.26
448,82,2025-01-08,shipped,347 Julie Branch,Ashleyberg,TN,83619,63.73
449,83,2025-07-16,delivered,2287 Jade Estate Apt. 007,Angelicafort,WA,17385,114.19
450,83,2025-02-19,delivered,712 Davis Isle,Lake Lisa,MA,89222,554.96
451,83,2025-05-30,processing,286 Linda Cape,Andreaburgh,WY,24346,4779.4
452,83,2025-02-22,pending,5474 Blevins Locks,Bobbyshire,AK,34209,4036.96
453,83,2025-10-17,cancelled,898 Graham Spurs,Jamesville,MH,51478,4145.21
454,83,2025-03-20,processing,2388 Schmidt Pass Suite 656,North Jamie,TN,07377,1534.03
455,83,2025-04-23,pending,90113 Smith Harbors,Rivasview,TN,99229,2075.06
456,83,2025-05-05,shipped,903 Jared Crossing,Melodyhaven,OR,42791,92.0
457,83,2025-08-23,cancelled,294 Jones Station,West Steveshire,VA,06763,488.92
458,84,2025-04-02,cancelled,7283 Andrade Street,Wellston,GU,74477,2177.36
459,86,2025-03-21,cancelled,67084 Briggs Pines,Davenportmouth,MS,90779,4656.95
460,86,2025-07-27,delivered,258 Monique Estate,Lake Amanda,AL,15021,1565.22
461,86,2025-06-05,shipped,35306 Simmons Stream,Erinchester,NM,54175,2633.09
462,86,2025-07-19,pending,096 Nguyen Plaza Apt. 744,Mariahfort,MA,19710,2698.01
463,86,2024-12-13,cancelled,3175 Sutton Station,Carolburgh,NY,92254,1916.8
464,87,2025-07-12,shipped,8741 Janice Highway Suite 267,Kathleenville,WY,81385,5147.97
465,87,2025-07-11,pending,4534 Kelly Island Apt. 564,New Richardhaven,PA,56438,4186.52
466,87,2025-02-13,delivered,93582 Mary Locks,Port Benjamin,WV,97023,114.78
467,87,2025-03-20,delivered,224 David Harbors Apt. 492,Jamesside,AR,74913,3946.13
468,87,2025-07-15,pending,0180 Smith Ford Apt. 480,Port Melissabury,NV,98510,3427.66
469,87,2025-02-14,delivered,667 Sarah Islands Suite 460,Johnberg,MH,52005,4532.72
470,87,2024-11-28,shipped,4627 Brandon Isle Apt. 649,North Carolberg,VT,70062,461.46
471,87,2025-09-27,delivered,7285 George Corner Suite 538,Port Andrew,NM,60006,327.54
472,87,2025-03-25,processing,212 White Green Apt. 956,Davidsonview,LA,98593,1711.23
473,87,2025-04-15,delivered,8907 Miller Tunnel,New Williammouth,NJ,49606,2615.27
474,88,2025-04-05,cancelled,94414 Matthew Spring,South Samanthaside,HI,68660,1180.04
475,88,2025-09-03,shipped,597 Gonzales Mews,Nicholasmouth,OR,05311,715.16
476,89,2025-05-18,cancelled,5494 Danielle Inlet,Port Ryan,NJ,86647,238.74
477,89,2025-05-23,delivered,6922 Maria Grove,South Richardbury,ME,15253,3759.66
478,89,2025-03-27,delivered,9771 Elizabeth Creek,West Dawnmouth,NH,30479,2609.39
479,89,2025-09-06,delivered,431 Benson Orchard Apt. 255,Haydenmouth,MO,33866,2842.71
480,89,2024-12-23,cancelled,4741 Ferguson Wells,Taylormouth,FL,31668,3481.62
481,89,2025-10-13,shipped,555 Mary Spring,Toddport,MP,64437,286.95
482,89,2025-04-02,shipped,660 Kristin Pines,Courtneyville,WI,25852,3609.84
483,89,2025-04-21,processing,34704 Steven Glen,Romanmouth,SC,94390,1953.38
484,89,2024-12-20,pending,797 Terri Crossing Suite 595,New Jenniferfort,LA,49372,3748.88
485,90,2025-08-17,delivered,17039 Garcia Club Suite 590,Port Danielton,MS,60795,3712.79
486,90,2025-06-23,processing,078 Haynes Fall Suite 516,North Kara,MN,76300,4072.2
487,90,2025-09-23,delivered,896 Morales Gateway,Whitneychester,NM,31978,1137.95
488,90,2025-04-04,cancelled,896 Tracy Motorway Apt. 288,West Kimberly,IL,30710,1971.67
489,91,2025-09-20,delivered,39014 Brandon Mountain Suite 274,South Richard,TX,29994,4129.83
490,91,2025-03-14,shipped,967 Stephanie Grove Apt. 300,Nunezbury,AS,48238,4676.31
491,91,2025-09-09,pending,8260 Terri Junctions Apt. 637,Jasmineland,FL,66899,3832.47
492,91,2025-10-14,delivered,9112 Summer Underpass Apt. 142,Michellefurt,CO,14683,1987.62
493,91,2025-06-28,shipped,892 Patrick Way Suite 657,Crystalview,MS,49299,1712.51
494,91,2025-08-11,processing,55441 Abigail Union,Christopherfurt,PW,59502,2923.9
495,91,2025-01-24,delivered,520 Angela Rue,Lake Brittanymouth,MP,95171,5888.53
496,91,2025-04-28,processing,84714 Lambert Expressway Apt. 148,East John,KY,08321,5343.64
497,91,2025-10-28,shipped,27283 Smith Alley,Johnsfurt,PW,38653,2968.55
498,92,2025-05-14,shipped,90676 Teresa Freeway Suite 629,Aaronchester,SD,63779,2375.56
499,92,2025-08-07,shipped,621 Thomas Haven,Hoffmanport,CT,66168,1399.03
500,92,2025-04-13,cancelled,32645 Scott Meadow,Evansshire,RI,11421,107.47
501,92,2025-04-17,shipped,3906 Flynn Port,New Jenniferfort,SD,02528,914.38
502,93,2025-02-10,pending,51970 Andrea Street Suite 891,South Victoria,FL,76467,4381.65
503,93,2025-04-13,cancelled,74215 Carl Gateway Suite 252,Flynnberg,HI,15322,4143.52
504,93,2025-04-26,processing,875 Robertson Divide,East Kendra,MN,71966,2221.53
505,93,2025-02-10,pending,91065 Allen Unions Suite 174,Samanthafurt,OK,29031,2653.88
506,93,2025-09-08,processing,02140 Edward Plains Apt. 319,Michaelshire,VT,63702,3239.68
507,93,2025-06-20,delivered,59717 Miller Oval,East Antoniochester,NY,59732,286.95
508,93,2025-10-31,delivered,412 Kent Square,Smithland,MO,33710,2284.55
509,93,2025-06-11,cancelled,895 John Lights,Dariusside,NH,53416,1091.49
510,94,2025-05-09,delivered,600 Ramirez Inlet Suite 973,Lake Kathrynbury,AZ,30339,2670.02
511,94,2025-02-08,delivered,9675 Kemp Greens,Darrentown,ME,71652,3503.34
512,94,2025-03-02,delivered,473 Amber Key,Smithmouth,PR,38447,2462.53
513,96,2025-01-14,shipped,79959 Lang Loop Apt. 110,Ashleyshire,NJ,51908,4115.95
514,97,2025-03-12,delivered,4565 Hernandez Port Suite 226,West William,KY,89669,779.01
515,97,2024-11-22,processing,098 Frye Light,Judithtown,MP,57369,3631.51
516,97,2025-04-09,shipped,613 Sarah Tunnel,Johnsonmouth,FM,58265,2614.54
517,98,2025-10-24,cancelled,9570 Ashley Views Suite 263,Mcdonaldburgh,FM,98205,3136.34
518,98,2025-09-22,shipped,10735 David Ranch Suite 220,Fernandezburgh,LA,26940,982.44
519,98,2025-01-15,delivered,30239 Johnny Light,Port Richardtown,MP,50026,2832.9
520,98,2025-06-20,cancelled,306 Pena Field Suite 786,Kimberlyport,CO,18397,386.47
521,98,2025-05-28,cancelled,70064 Schmidt Views Suite 487,Johnville,OR,83305,2985.64
522,98,2025-09-01,shipped,2554 Alyssa Avenue,Johnmouth,MT,40174,894.34
523,98,2025-01-03,delivered,0786 Stephens Burgs Apt. 039,East David,FM,10352,1724.19
524,98,2025-11-04,cancelled,19586 Nielsen Ramp Apt. 879,Moorehaven,NM,27106,236.51
525,98,2025-09-29,shipped,2495 Thompson Viaduct,South Ruthshire,MO,41095,2404.06
526,98,2025-03-09,shipped,0332 Thomas Brook,Christianton,HI,69585,5609.38
527,99,2025-05-21,shipped,1202 Jessica Shoal Apt. 175,Michaelview,CA,52713,2191.1
528,99,2025-02-27,shipped,210 Sullivan Curve Suite 501,Georgeshire,NV,33644,783.94
529,99,2025-02-28,shipped,36078 Carter Plains,East Alexander,MN,67044,3037.28
530,99,2025-05-23,processing,83680 Williams Corners,Matthewberg,IN,18140,550.48
531,99,2025-04-17,pending,48581 Smith Lakes Apt. 196,Lynchfort,TN,17833,2911.94
532,99,2024-11-23,processing,1920 Melinda Drives,Davidbury,VT,20082,216.86
533,99,2025-06-20,shipped,49379 Wagner Ramp Apt. 585,Lisaland,NE,28158,646.64
534,100,2025-09-20,cancelled,49207 Rivas Mount Suite 142,Annamouth,GU,31725,1150.08
535,101,2025-06-27,processing,62591 Heather Fall Suite 977,Port Sandra,NE,93336,3271.32
536,101,2025-09-15,processing,2443 Gonzalez Junctions Suite 978,Martinfurt,MN,62963,4670.0
537,102,2024-12-25,shipped,4380 Christina Ports Apt. 348,Lake Kennethport,NJ,76677,1683.03
538,102,2025-10-14,cancelled,00940 Robert Knoll Suite 376,West Natasha,MO,50563,1099.09
539,102,2025-08-09,cancelled,54920 Robert Rapid,North Caitlin,CO,94588,4849.8
540,102,2025-02-25,cancelled,52731 Karen Ferry,South Lance,CA,34399,959.1
541,102,2025-05-22,shipped,9001 Martinez Ridge Apt. 359,Shaneport,GA,21199,479.29
542,102,2025-06-24,pending,596 Buck Orchard,Roblesland,MI,33163,3428.43
543,102,2025-10-14,processing,26247 Richard Branch,Lake Jamesshire,AK,75821,381.82
544,103,2024-11-27,processing,4761 Turner Mission,Wrightmouth,MD,34554,3097.98
545,103,2025-07-26,shipped,423 Richard Park,Lake Janice,AR,96800,4720.81
546,103,2025-04-30,processing,4939 Kevin Fort Suite 904,Melissashire,VI,24516,2432.66
547,103,2025-09-16,shipped,87835 Gonzalez Views Apt. 330,Hallmouth,IA,82954,4269.34
548,105,2025-10-27,processing,23641 Elijah Trace,Mahoneytown,SC,75219,4401.32
549,105,2025-06-10,shipped,72033 Williams Cliffs Suite 023,West Cody,AK,64395,707.78
550,105,2025-08-15,pending,5587 Linda Grove,West Edwinport,MA,52047,1521.32
551,105,2025-03-11,pending,99255 David Fort,South Kelliland,OR,12445,2349.35
552,105,2025-10-06,cancelled,505 Jessica Inlet,Sarahland,RI,93948,3771.02
553,105,2025-10-18,shipped,57557 Patricia Lock Suite 328,West Robert,AK,56938,3274.76
554,105,2024-12-29,processing,18563 Anderson Well Apt. 761,Bobberg,AR,41709,3412.32
555,105,2025-07-06,delivered,569 Murray Club Suite 336,New Bobbyshire,AZ,14827,693.7
556,106,2024-11-30,pending,6103 Todd Passage,New Brittneyton,KY,51715,2361.04
557,107,2025-07-25,shipped,3881 Rasmussen Mountains,Christopherstad,MT,78604,1903.12
558,107,2024-11-30,delivered,096 Holder Trace Apt. 672,North Timothyberg,VT,64500,3681.99
559,107,2025-01-12,delivered,814 Moore Fields,Clarkchester,LA,02826,2209.88
560,107,2025-05-13,delivered,083 Kayla Rapids,Farleyhaven,WV,78936,2191.2
561,107,2025-06-27,shipped,45498 Robert Common Suite 674,South Nicholashaven,VA,55270,2882.39
